Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
44,1658861628713,26/07/2022 18:53:48,6843046,3,41,Strongly Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",6,Against,I get tested all the time and can afford to self-isolate,Anti,1,ANTI,654,285,Against,Baseline,0,NA
45,1658861632544,26/07/2022 18:53:52,6843046,3,42,Strongly Disagree,statements,4,Most days,Most weeks,31,Female,GCSEs,5,Against,Its not been developed for long enough.,Anti,1,ANTI,623,285,Against,Baseline,0,NA
46,1658861635687,26/07/2022 18:53:55,6843046,3,43,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,4,Against,It hasnt been tested for long enough,Anti,7,ANTI,616,285,Against,Baseline,0,NA
48,1658861647464,26/07/2022 18:54:07,6843046,3,45,Neither Agree nor Disagree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",6,Against,"Theories about how the vaccine has been produced, the ingredients of it, seems suspicious and doesn't seem to be effective either.",Anti,4,ANTI,612,285,Against,Baseline,0,NA
49,1658861651881,26/07/2022 18:54:11,6843046,3,46,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,5,Against,The vaccine hasn't been tested for long enough to ensure its safety and effectiveness,Anti,7,ANTI,635,285,Against,Baseline,0,NA
53,1658861670969,26/07/2022 18:54:30,6843046,3,50,Strongly Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,4,Against,The risk of dying from Covid is only 0.03% unless you have an underlying health problem.,Anti,7,ANTI,628,285,Against,Baseline,0,NA
56,1658861681847,26/07/2022 18:54:41,6843046,3,53,Somewhat Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",5,Against,I am living in a country where the outbreak has been managed well/practically non-existent,Anti,3,ANTI,653,285,Against,Baseline,0,NA
57,1658861685350,26/07/2022 18:54:45,6843046,3,54,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,6,Against,Im unsure of the long term affects,Anti,7,ANTI,618,285,Against,Baseline,0,NA
62,1658861706556,26/07/2022 18:55:06,6843046,3,59,Somewhat Agree,statements,6,Most weeks,Most days,32,Female,A levels,4,Against,The rate of death from covid-19 is very low and a vaccine isn't needed,Anti,5,ANTI,634,285,Against,Baseline,0,NA
3,1658861108376,26/07/2022 18:45:08,6843038,3,1,Somewhat Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,6,Against,I don't even know anyone who has had Covid never mind anyone who has been hospitalised or died from it.,Anti,5,ANTI,630,283,Against,Baseline,0,NA
4,1658861111163,26/07/2022 18:45:11,6843038,3,2,Strongly Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",6,Against,I get tested all the time and can afford to self-isolate,Anti,1,ANTI,654,283,Against,Baseline,0,NA
6,1658861119774,26/07/2022 18:45:19,6843038,3,4,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,4,Against,I don't think have taken enough time to test the vaccine properly.,Anti,7,ANTI,640,283,Against,Baseline,0,NA
7,1658861124086,26/07/2022 18:45:24,6843038,3,5,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",6,Against,"Theories about how the vaccine has been produced, the ingredients of it, seems suspicious and doesn't seem to be effective either.",Anti,7,ANTI,612,283,Against,Baseline,0,NA
10,1658861131430,26/07/2022 18:45:31,6843038,3,8,Somewhat Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,4,Against,I don't know what's in it,Anti,5,ANTI,658,283,Against,Baseline,0,NA
12,1658861136329,26/07/2022 18:45:36,6843038,3,10,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,4,Against,"the vaccine has side effects.

",Anti,7,ANTI,604,283,Against,Baseline,0,NA
17,1658861148206,26/07/2022 18:45:48,6843038,3,15,Strongly Disagree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,6,Against,I might be the one who gets the blood clots.,Anti,1,ANTI,642,283,Against,Baseline,0,NA
20,1658861160535,26/07/2022 18:46:00,6843038,3,18,Strongly Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,5,Against,I am unsure about any long-term side effects that might arise from the vaccine in years to come due to how quickly the testing phase was carried out.,Anti,7,ANTI,629,283,Against,Baseline,0,NA
21,1658861161983,26/07/2022 18:46:01,6843038,3,19,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",4,Against,I'm worried about the side effects from the vaccine especially if I have underlying health conditions that can be affected through the vaccine.,Anti,7,ANTI,610,283,Against,Baseline,0,NA
23,1658861166845,26/07/2022 18:46:06,6843038,3,21,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,5,Against,Its not been developed for long enough.,Anti,7,ANTI,623,283,Against,Baseline,0,NA
24,1658861168884,26/07/2022 18:46:08,6843038,3,22,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,6,Against,It will have serious consequences on peoples health.,Anti,7,ANTI,624,283,Against,Baseline,0,NA
26,1658861172864,26/07/2022 18:46:12,6843038,3,24,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",5,Against,Doesn't seem trustworthy as the process to make the vaccine has been rushed in order to keep up with demands from the world to release a vaccine out soon.,Anti,7,ANTI,611,283,Against,Baseline,0,NA
32,1658861186693,26/07/2022 18:46:26,6843038,3,30,Strongly Disagree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,6,Against,I am undergoing treatment for cancer,Anti,1,ANTI,648,283,Against,Baseline,0,NA
33,1658861190102,26/07/2022 18:46:30,6843038,3,31,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,5,Against,I believe one of the vaccine companies is been taken to court in the USA because of people getting cancer from one it's other products.,Anti,7,ANTI,641,283,Against,Baseline,0,NA
35,1658861195294,26/07/2022 18:46:35,6843038,3,33,Strongly Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,4,Against,The risk of dying from Covid is only 0.03% unless you have an underlying health problem.,Anti,7,ANTI,628,283,Against,Baseline,0,NA
37,1658861200453,26/07/2022 18:46:40,6843038,3,35,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,5,Against,I've never had a vaccine and never will,Anti,7,ANTI,659,283,Against,Baseline,0,NA
40,1658861211408,26/07/2022 18:46:51,6843038,3,38,Strongly Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",4,Against,"If enough people get a vaccine, whether I do or not is inconsequential",Anti,1,ANTI,652,283,Against,Baseline,0,NA
42,1658861214647,26/07/2022 18:46:54,6843038,3,40,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,5,Against,The vaccine hasn't been tested for long enough to ensure its safety and effectiveness,Anti,7,ANTI,635,283,Against,Baseline,0,NA
43,1658861218547,26/07/2022 18:46:58,6843038,3,41,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,5,Against,"I would like to see the figures for people who have died within 28 days of having a vaccine, not just the number of deaths after having a positive test",Anti,7,ANTI,647,283,Against,Baseline,0,NA
44,1658861222726,26/07/2022 18:47:02,6843038,3,42,Strongly Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",5,Against,I am living in a country where the outbreak has been managed well/practically non-existent,Anti,7,ANTI,653,283,Against,Baseline,0,NA
46,1658861225788,26/07/2022 18:47:05,6843038,3,44,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,6,Against,Im unsure of the long term affects,Anti,7,ANTI,618,283,Against,Baseline,0,NA
47,1658861227552,26/07/2022 18:47:07,6843038,3,45,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,4,Against,I would rather wait to see if there are any negative effect in people who have had the vaccine before I make up my mind,Anti,7,ANTI,646,283,Against,Baseline,0,NA
52,1658861235152,26/07/2022 18:47:15,6843038,3,50,Strongly Disagree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,5,Against,Im not mixing with other people,Anti,1,ANTI,617,283,Against,Baseline,0,NA
56,1658861243488,26/07/2022 18:47:23,6843038,3,54,Strongly Disagree,statements,1,Most days,Most months,32,Female,A levels,5,Against,if you were to have covid you would have already.,Anti,1,ANTI,605,283,Against,Baseline,0,NA
57,1658861246621,26/07/2022 18:47:26,6843038,3,55,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,6,Against,it's still in its trial stages.,Anti,7,ANTI,606,283,Against,Baseline,0,NA
58,1658861248072,26/07/2022 18:47:28,6843038,3,56,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,4,Against,The rate of death from covid-19 is very low and a vaccine isn't needed,Anti,7,ANTI,634,283,Against,Baseline,0,NA
60,1658861253063,26/07/2022 18:47:33,6843038,3,58,Strongly Disagree,statements,6,Most weeks,Most days,32,Female,A levels,6,Against,It is a new technology that was considered unethical before thats why it was never passed,Anti,1,ANTI,636,283,Against,Baseline,0,NA
61,1658861254867,26/07/2022 18:47:34,6843038,3,59,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,6,Against,The vaccine was man made,Anti,7,ANTI,660,283,Against,Baseline,0,NA
63,1658861258630,26/07/2022 18:47:38,6843038,3,61,Strongly Disagree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,4,Against,It hasnt been tested for long enough,Anti,1,ANTI,616,283,Against,Baseline,0,NA
64,1658861260249,26/07/2022 18:47:40,6843038,3,62,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,4,Against,The vaccine is not safe to receive.,Anti,7,ANTI,622,283,Against,Baseline,0,NA
3,1658860857665,26/07/2022 18:40:57,6843005,3,1,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,6,Against,Im unsure of the long term affects,Anti,7,ANTI,618,279,Against,Baseline,0,NA
7,1658860889776,26/07/2022 18:41:29,6843005,3,5,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,5,Against,I believe one of the vaccine companies is been taken to court in the USA because of people getting cancer from one it's other products.,Anti,7,ANTI,641,279,Against,Baseline,0,NA
11,1658860904268,26/07/2022 18:41:44,6843005,3,9,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,4,Against,The vaccine is not safe to receive.,Anti,7,ANTI,622,279,Against,Baseline,0,NA
13,1658860913080,26/07/2022 18:41:53,6843005,3,11,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,5,Against,I've never had a vaccine and never will,Anti,7,ANTI,659,279,Against,Baseline,0,NA
18,1658860936836,26/07/2022 18:42:16,6843005,3,16,Strongly Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",5,Against,I am living in a country where the outbreak has been managed well/practically non-existent,Anti,1,ANTI,653,279,Against,Baseline,0,NA
19,1658860940654,26/07/2022 18:42:20,6843005,3,17,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",4,Against,I'm worried about the side effects from the vaccine especially if I have underlying health conditions that can be affected through the vaccine.,Anti,7,ANTI,610,279,Against,Baseline,0,NA
20,1658860943039,26/07/2022 18:42:23,6843005,3,18,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,6,Against,It will have serious consequences on peoples health.,Anti,7,ANTI,624,279,Against,Baseline,0,NA
23,1658860956256,26/07/2022 18:42:36,6843005,3,21,Somewhat Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,6,Against,I don't even know anyone who has had Covid never mind anyone who has been hospitalised or died from it.,Anti,5,ANTI,630,279,Against,Baseline,0,NA
24,1658860959054,26/07/2022 18:42:39,6843005,3,22,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,6,Against,it's still in its trial stages.,Anti,7,ANTI,606,279,Against,Baseline,0,NA
26,1658860964449,26/07/2022 18:42:44,6843005,3,24,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,5,Against,The vaccine hasn't been tested for long enough to ensure its safety and effectiveness,Anti,7,ANTI,635,279,Against,Baseline,0,NA
29,1658860971948,26/07/2022 18:42:51,6843005,3,27,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,5,Against,Its not been developed for long enough.,Anti,7,ANTI,623,279,Against,Baseline,0,NA
30,1658860975913,26/07/2022 18:42:55,6843005,3,28,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,4,Against,The rate of death from covid-19 is very low and a vaccine isn't needed,Anti,7,ANTI,634,279,Against,Baseline,0,NA
31,1658860979428,26/07/2022 18:42:59,6843005,3,29,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",5,Against,Doesn't seem trustworthy as the process to make the vaccine has been rushed in order to keep up with demands from the world to release a vaccine out soon.,Anti,7,ANTI,611,279,Against,Baseline,0,NA
32,1658860983983,26/07/2022 18:43:03,6843005,3,30,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,6,Against,The vaccine was man made,Anti,7,ANTI,660,279,Against,Baseline,0,NA
33,1658860986275,26/07/2022 18:43:06,6843005,3,31,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,6,Against,I might be the one who gets the blood clots.,Anti,7,ANTI,642,279,Against,Baseline,0,NA
35,1658860995618,26/07/2022 18:43:15,6843005,3,33,Strongly Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,4,Against,The risk of dying from Covid is only 0.03% unless you have an underlying health problem.,Anti,7,ANTI,628,279,Against,Baseline,0,NA
36,1658860999972,26/07/2022 18:43:19,6843005,3,34,Neither Agree nor Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",6,Against,I get tested all the time and can afford to self-isolate,Anti,4,ANTI,654,279,Against,Baseline,0,NA
37,1658861004775,26/07/2022 18:43:24,6843005,3,35,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",6,Against,"Theories about how the vaccine has been produced, the ingredients of it, seems suspicious and doesn't seem to be effective either.",Anti,7,ANTI,612,279,Against,Baseline,0,NA
41,1658861017788,26/07/2022 18:43:37,6843005,3,39,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,5,Against,"I would like to see the figures for people who have died within 28 days of having a vaccine, not just the number of deaths after having a positive test",Anti,7,ANTI,647,279,Against,Baseline,0,NA
44,1658861033126,26/07/2022 18:43:53,6843005,3,42,Neither Agree nor Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",4,Against,"If enough people get a vaccine, whether I do or not is inconsequential",Anti,4,ANTI,652,279,Against,Baseline,0,NA
46,1658861038379,26/07/2022 18:43:58,6843005,3,44,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,4,Against,I don't think have taken enough time to test the vaccine properly.,Anti,7,ANTI,640,279,Against,Baseline,0,NA
49,1658861048435,26/07/2022 18:44:08,6843005,3,47,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,6,Against,It is a new technology that was considered unethical before thats why it was never passed,Anti,7,ANTI,636,279,Against,Baseline,0,NA
51,1658861055028,26/07/2022 18:44:15,6843005,3,49,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,4,Against,I would rather wait to see if there are any negative effect in people who have had the vaccine before I make up my mind,Anti,7,ANTI,646,279,Against,Baseline,0,NA
52,1658861056590,26/07/2022 18:44:16,6843005,3,50,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,4,Against,"the vaccine has side effects.

",Anti,7,ANTI,604,279,Against,Baseline,0,NA
