Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,condition,ITT_cond,passedITT
7,1658936180479,27/07/2022 15:36:20,6847687,3,5,Neither Agree nor Disagree,statements,6,Most weeks,Most days,32,Female,A levels,3,For,To be able to go on holiday,Pro,4,ANTI,633,319,For,ITT,1,0
8,1658936183082,27/07/2022 15:36:23,6847687,3,6,Disagree,statements,5,A few times a year,A few times a year,32,Female,A levels,3,For,I want to be able to fly for holidays this summer.,Pro,2,ANTI,627,319,For,ITT,1,0
9,1658936185637,27/07/2022 15:36:25,6847687,3,7,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,2,For,It is important to receive the vaccine to protect your health and the health of others.,Pro,7,ANTI,620,319,For,ITT,1,1
11,1658936191018,27/07/2022 15:36:31,6847687,3,9,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,3,For,it will help you protect yourself.,Pro,7,ANTI,603,319,For,ITT,1,1
16,1658936229480,27/07/2022 15:37:09,6847687,3,14,Neither Agree nor Disagree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,3,For,Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events,Pro,4,ANTI,645,319,For,ITT,1,0
17,1658936233954,27/07/2022 15:37:13,6847687,3,15,Somewhat Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",1,For,Protects you against the virus so that you have immunity against it,Pro,5,ANTI,607,319,For,ITT,1,0
19,1658936240597,27/07/2022 15:37:20,6847687,3,17,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,1,For,Its the only way to stop the spread of the virus,Pro,7,ANTI,613,319,For,ITT,1,1
21,1658936248055,27/07/2022 15:37:28,6847687,3,19,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,1,For,To protect me from becoming seriously ill if I caught Covid,Pro,7,ANTI,643,319,For,ITT,1,1
26,1658936268578,27/07/2022 15:37:48,6847687,3,24,Disagree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,3,For,It will stop me from getting covid.,Pro,2,ANTI,639,319,For,ITT,1,0
28,1658936273760,27/07/2022 15:37:53,6847687,3,26,Neither Agree nor Disagree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,1,For,It's safe the government said so.,Pro,4,ANTI,637,319,For,ITT,1,0
29,1658936277070,27/07/2022 15:37:57,6847687,3,27,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,3,For,We must have the vaccine in order to return to normality.,Pro,7,ANTI,621,319,For,ITT,1,1
30,1658936280215,27/07/2022 15:38:00,6847687,3,28,Disagree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,2,For,Because I am old and therefore at a higher risk of dying if I caught Covid,Pro,2,ANTI,644,319,For,ITT,1,0
43,1658936359801,27/07/2022 15:39:19,6847687,3,41,Agree,statements,1,Most days,Most months,32,Female,A levels,2,For,there are a load of people receiving the vaccine it's safe.,Pro,6,ANTI,602,319,For,ITT,1,1
46,1658936367277,27/07/2022 15:39:27,6847687,3,44,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",3,For,Protects others around you from catching the virus?,Pro,7,ANTI,609,319,For,ITT,1,1
47,1658936370665,27/07/2022 15:39:30,6847687,3,45,Agree,statements,6,Most weeks,Most days,32,Female,A levels,2,For,Everyone has to have one so life can go back to normal,Pro,6,ANTI,632,319,For,ITT,1,1
49,1658936382648,27/07/2022 15:39:42,6847687,3,47,Strongly Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",3,For,the long term benefits outweigh the temporary side-effects,Pro,7,ANTI,651,319,For,ITT,1,1
53,1658936395668,27/07/2022 15:39:55,6847687,3,51,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,1,For,I want to get my freedoms back,Pro,7,ANTI,631,319,For,ITT,1,1
54,1658936398403,27/07/2022 15:39:58,6847687,3,52,Neither Agree nor Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",2,For,better for travelling abroad,Pro,4,ANTI,650,319,For,ITT,1,0
55,1658936400807,27/07/2022 15:40:00,6847687,3,53,Somewhat Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,2,For,Everyone else is getting vaccinated.,Pro,5,ANTI,626,319,For,ITT,1,0
56,1658936402567,27/07/2022 15:40:02,6847687,3,54,Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,2,For,It has been thoroughly tested,Pro,6,ANTI,614,319,For,ITT,1,1
57,1658936405282,27/07/2022 15:40:05,6847687,3,55,Neither Agree nor Disagree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,2,For,The news said its effective,Pro,4,ANTI,656,319,For,ITT,1,0
58,1658936408476,27/07/2022 15:40:08,6847687,3,56,Strongly Disagree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,2,For,Only a few people have died from it.,Pro,1,ANTI,638,319,For,ITT,1,0
59,1658936411241,27/07/2022 15:40:11,6847687,3,57,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,3,For,Im doing my bit to help,Pro,7,ANTI,657,319,For,ITT,1,1
60,1658936421200,27/07/2022 15:40:21,6847687,3,58,Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,1,For,The more people who get vaccinated the sooner the restrictions will be lifted.,Pro,6,ANTI,625,319,For,ITT,1,1
61,1658936422713,27/07/2022 15:40:22,6847687,3,59,Somewhat Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,1,For,The government said it safe,Pro,5,ANTI,655,319,For,ITT,1,0
62,1658936426276,27/07/2022 15:40:26,6847687,3,60,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",2,For,Prevents you from catching the virus or getting severe symptoms.,Pro,7,ANTI,608,319,For,ITT,1,1
64,1658936431781,27/07/2022 15:40:31,6847687,3,62,Somewhat Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,3,For,It protects everyone,Pro,5,ANTI,615,319,For,ITT,1,0
7,1658936365652,27/07/2022 15:39:25,6847717,3,5,Neither Agree nor Disagree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",1,For,better for everyone else,Pro,4,ANTI,649,332,For,ITT,1,0
8,1658936367987,27/07/2022 15:39:27,6847717,3,6,Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,3,For,Im doing my bit to help,Pro,6,ANTI,657,332,For,ITT,1,1
12,1658936384576,27/07/2022 15:39:44,6847717,3,10,Somewhat Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,3,For,Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events,Pro,5,ANTI,645,332,For,ITT,1,0
15,1658936394303,27/07/2022 15:39:54,6847717,3,13,Somewhat Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,2,For,Everyone else is getting vaccinated.,Pro,5,ANTI,626,332,For,ITT,1,0
17,1658936401258,27/07/2022 15:40:01,6847717,3,15,Neither Agree nor Disagree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",2,For,Prevents you from catching the virus or getting severe symptoms.,Pro,4,ANTI,608,332,For,ITT,1,0
18,1658936404264,27/07/2022 15:40:04,6847717,3,16,Somewhat Agree,statements,6,Most weeks,Most days,32,Female,A levels,2,For,Everyone has to have one so life can go back to normal,Pro,5,ANTI,632,332,For,ITT,1,0
19,1658936406586,27/07/2022 15:40:06,6847717,3,17,Somewhat Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,1,For,The vaccine is perfectly safe and better versions have already been produced.,Pro,5,ANTI,619,332,For,ITT,1,0
20,1658936409741,27/07/2022 15:40:09,6847717,3,18,Somewhat Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,2,For,The news said its effective,Pro,5,ANTI,656,332,For,ITT,1,0
21,1658936413000,27/07/2022 15:40:13,6847717,3,19,Somewhat Agree,statements,1,Most days,Most months,32,Female,A levels,2,For,there are a load of people receiving the vaccine it's safe.,Pro,5,ANTI,602,332,For,ITT,1,0
22,1658936414658,27/07/2022 15:40:14,6847717,3,20,Somewhat Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,2,For,It has been thoroughly tested,Pro,5,ANTI,614,332,For,ITT,1,0
23,1658936418838,27/07/2022 15:40:18,6847717,3,21,Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",3,For,the long term benefits outweigh the temporary side-effects,Pro,6,ANTI,651,332,For,ITT,1,1
26,1658936431023,27/07/2022 15:40:31,6847717,3,24,Somewhat Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,1,For,Its the only way to stop the spread of the virus,Pro,5,ANTI,613,332,For,ITT,1,0
27,1658936432690,27/07/2022 15:40:32,6847717,3,25,Somewhat Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,2,For,Only a few people have died from it.,Pro,5,ANTI,638,332,For,ITT,1,0
31,1658936447702,27/07/2022 15:40:47,6847717,3,29,Somewhat Agree,statements,1,Most days,Most months,32,Female,A levels,3,For,it will help you protect yourself.,Pro,5,ANTI,603,332,For,ITT,1,0
32,1658936449270,27/07/2022 15:40:49,6847717,3,30,Somewhat Agree,statements,6,Most weeks,Most days,32,Female,A levels,3,For,To be able to go on holiday,Pro,5,ANTI,633,332,For,ITT,1,0
34,1658936456052,27/07/2022 15:40:56,6847717,3,32,Neither Agree nor Disagree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,1,For,The government said it safe,Pro,4,ANTI,655,332,For,ITT,1,0
35,1658936460175,27/07/2022 15:41:00,6847717,3,33,Somewhat Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",1,For,Protects you against the virus so that you have immunity against it,Pro,5,ANTI,607,332,For,ITT,1,0
38,1658936472340,27/07/2022 15:41:12,6847717,3,36,Somewhat Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,3,For,It protects everyone,Pro,5,ANTI,615,332,For,ITT,1,0
45,1658936492370,27/07/2022 15:41:32,6847717,3,43,Somewhat Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,3,For,I want to be able to fly for holidays this summer.,Pro,5,ANTI,627,332,For,ITT,1,0
46,1658936495210,27/07/2022 15:41:35,6847717,3,44,Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,2,For,It is important to receive the vaccine to protect your health and the health of others.,Pro,6,ANTI,620,332,For,ITT,1,1
49,1658936503068,27/07/2022 15:41:43,6847717,3,47,Disagree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,3,For,It will stop me from getting covid.,Pro,2,ANTI,639,332,For,ITT,1,0
50,1658936505223,27/07/2022 15:41:45,6847717,3,48,Neither Agree nor Disagree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,1,For,It's safe the government said so.,Pro,4,ANTI,637,332,For,ITT,1,0
51,1658936508473,27/07/2022 15:41:48,6847717,3,49,Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,1,For,To protect me from becoming seriously ill if I caught Covid,Pro,6,ANTI,643,332,For,ITT,1,1
54,1658936523906,27/07/2022 15:42:03,6847717,3,52,Somewhat Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,1,For,The more people who get vaccinated the sooner the restrictions will be lifted.,Pro,5,ANTI,625,332,For,ITT,1,0
55,1658936525258,27/07/2022 15:42:05,6847717,3,53,Somewhat Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,3,For,We must have the vaccine in order to return to normality.,Pro,5,ANTI,621,332,For,ITT,1,0
57,1658936532071,27/07/2022 15:42:12,6847717,3,55,Neither Agree nor Disagree,statements,1,Most days,Most months,32,Female,A levels,1,For,i was fine are a few days.,Pro,4,ANTI,601,332,For,ITT,1,0
59,1658936535936,27/07/2022 15:42:15,6847717,3,57,Somewhat Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",2,For,better for travelling abroad,Pro,5,ANTI,650,332,For,ITT,1,0
60,1658936538504,27/07/2022 15:42:18,6847717,3,58,Somewhat Disagree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",3,For,Protects others around you from catching the virus?,Pro,3,ANTI,609,332,For,ITT,1,0
63,1658936543700,27/07/2022 15:42:23,6847717,3,61,Somewhat Agree,statements,6,Most weeks,Most days,32,Female,A levels,1,For,I want to get my freedoms back,Pro,5,ANTI,631,332,For,ITT,1,0
64,1658936545913,27/07/2022 15:42:25,6847717,3,62,Strongly Disagree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,2,For,Because I am old and therefore at a higher risk of dying if I caught Covid,Pro,1,ANTI,644,332,For,ITT,1,0
7,1658936388357,27/07/2022 15:39:48,6847718,3,5,Strongly Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",1,For,better for everyone else,Pro,7,ANTI,649,333,For,ITT,1,1
9,1658936395195,27/07/2022 15:39:55,6847718,3,7,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,2,For,It is important to receive the vaccine to protect your health and the health of others.,Pro,7,ANTI,620,333,For,ITT,1,1
10,1658936396310,27/07/2022 15:39:56,6847718,3,8,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,3,For,it will help you protect yourself.,Pro,7,ANTI,603,333,For,ITT,1,1
13,1658936406601,27/07/2022 15:40:06,6847718,3,11,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,1,For,It's safe the government said so.,Pro,7,ANTI,637,333,For,ITT,1,1
14,1658936408684,27/07/2022 15:40:08,6847718,3,12,Strongly Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,1,For,The more people who get vaccinated the sooner the restrictions will be lifted.,Pro,7,ANTI,625,333,For,ITT,1,1
15,1658936409643,27/07/2022 15:40:09,6847718,3,13,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,1,For,I want to get my freedoms back,Pro,7,ANTI,631,333,For,ITT,1,1
17,1658936417766,27/07/2022 15:40:17,6847718,3,15,Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,3,For,I want to be able to fly for holidays this summer.,Pro,6,ANTI,627,333,For,ITT,1,1
21,1658936436796,27/07/2022 15:40:36,6847718,3,19,Strongly Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",2,For,better for travelling abroad,Pro,7,ANTI,650,333,For,ITT,1,1
22,1658936438139,27/07/2022 15:40:38,6847718,3,20,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,3,For,It will stop me from getting covid.,Pro,7,ANTI,639,333,For,ITT,1,1
24,1658936444103,27/07/2022 15:40:44,6847718,3,22,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,1,For,To protect me from becoming seriously ill if I caught Covid,Pro,7,ANTI,643,333,For,ITT,1,1
25,1658936445179,27/07/2022 15:40:45,6847718,3,23,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,2,For,The news said its effective,Pro,7,ANTI,656,333,For,ITT,1,1
26,1658936446907,27/07/2022 15:40:46,6847718,3,24,Strongly Agree,statements,9,Rarely,Most months,27,Male,"Undergraduate degree (BSc, BA)",3,For,the long term benefits outweigh the temporary side-effects,Pro,7,ANTI,651,333,For,ITT,1,1
30,1658936455982,27/07/2022 15:40:55,6847718,3,28,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,3,For,Im doing my bit to help,Pro,7,ANTI,657,333,For,ITT,1,1
31,1658936457297,27/07/2022 15:40:57,6847718,3,29,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,3,For,It protects everyone,Pro,7,ANTI,615,333,For,ITT,1,1
32,1658936458579,27/07/2022 15:40:58,6847718,3,30,Strongly Agree,statements,1,Most days,Most months,32,Female,A levels,2,For,there are a load of people receiving the vaccine it's safe.,Pro,7,ANTI,602,333,For,ITT,1,1
35,1658936467184,27/07/2022 15:41:07,6847718,3,33,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,1,For,The vaccine is perfectly safe and better versions have already been produced.,Pro,7,ANTI,619,333,For,ITT,1,1
38,1658936476505,27/07/2022 15:41:16,6847718,3,36,Disagree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",3,For,Protects others around you from catching the virus?,Pro,2,ANTI,609,333,For,ITT,1,0
40,1658936483819,27/07/2022 15:41:23,6847718,3,38,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",2,For,Prevents you from catching the virus or getting severe symptoms.,Pro,7,ANTI,608,333,For,ITT,1,1
41,1658936487001,27/07/2022 15:41:27,6847718,3,39,Neither Agree nor Disagree,statements,1,Most days,Most months,32,Female,A levels,1,For,i was fine are a few days.,Pro,4,ANTI,601,333,For,ITT,1,0
43,1658936495571,27/07/2022 15:41:35,6847718,3,41,Strongly Agree,statements,10,Once or twice a year,Most months,34,Male,GCSEs,1,For,The government said it safe,Pro,7,ANTI,655,333,For,ITT,1,1
44,1658936496624,27/07/2022 15:41:36,6847718,3,42,Strongly Agree,statements,5,A few times a year,A few times a year,32,Female,A levels,2,For,Everyone else is getting vaccinated.,Pro,7,ANTI,626,333,For,ITT,1,1
46,1658936500069,27/07/2022 15:41:40,6847718,3,44,Strongly Agree,statements,7,Most months,Most months,49,Male,Vocational Training / Apprenticeship,2,For,Only a few people have died from it.,Pro,7,ANTI,638,333,For,ITT,1,1
47,1658936502069,27/07/2022 15:41:42,6847718,3,45,Strongly Agree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,2,For,Because I am old and therefore at a higher risk of dying if I caught Covid,Pro,7,ANTI,644,333,For,ITT,1,1
49,1658936508164,27/07/2022 15:41:48,6847718,3,47,Strongly Agree,statements,6,Most weeks,Most days,32,Female,A levels,3,For,To be able to go on holiday,Pro,7,ANTI,633,333,For,ITT,1,1
50,1658936509609,27/07/2022 15:41:49,6847718,3,48,Strongly Agree,statements,3,Most weeks,Most weeks,49,Female,GCSEs,1,For,Its the only way to stop the spread of the virus,Pro,7,ANTI,613,333,For,ITT,1,1
51,1658936514121,27/07/2022 15:41:54,6847718,3,49,Somewhat Disagree,statements,8,Most days,Most days,54,Male,Vocational Training / Apprenticeship,3,For,Because in the end everyone will be forced to have the vaccine if they want to go on holiday or go to certain events,Pro,3,ANTI,645,333,For,ITT,1,0
55,1658936523691,27/07/2022 15:42:03,6847718,3,53,Strongly Agree,statements,4,Most days,Most weeks,31,Female,GCSEs,3,For,We must have the vaccine in order to return to normality.,Pro,7,ANTI,621,333,For,ITT,1,1
62,1658936541895,27/07/2022 15:42:21,6847718,3,60,Strongly Agree,statements,2,Most days,Most weeks,24,Female,"Undergraduate degree (BSc, BA)",1,For,Protects you against the virus so that you have immunity against it,Pro,7,ANTI,607,333,For,ITT,1,1
