Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
29,1647017841582,11/03/2022 16:57:21,6023541,7,27,Agree,statements,43,Most months,Most months,28,Female,A levels,6,Against,"Habit, tradition, it's always been like this",Anti,6,PRO,258,107,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,1
35,1647017878670,11/03/2022 16:57:58,6023541,7,33,Agree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",6,Against,it's easier to eat at a restaurant or buy ready-to-eat food when you are not vegan,Anti,6,PRO,270,107,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
38,1647017966164,11/03/2022 16:59:26,6023541,7,36,Agree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",5,Against,I tried to eat plant based food once and felt sick,Anti,6,PRO,269,107,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
39,1647017966164,11/03/2022 16:59:26,6023541,7,37,Strongly Agree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",4,Against,I value taste of animal products over morals,Anti,7,PRO,298,107,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,1
41,1647017966164,11/03/2022 16:59:26,6023541,7,39,Somewhat Agree,statements,49,A few times a year,Once or twice a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,but chicken (I like meat),Anti,5,PRO,293,107,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Agree,ITT,1,0
42,1647017966164,11/03/2022 16:59:26,6023541,7,40,Somewhat Agree,statements,42,Rarely,Most weeks,36,Female,A levels,6,Against,I think it's too extreme and find vegans too preachy.,Anti,5,PRO,252,107,Against,Disagree,Disagree,Disagree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,ITT,1,0
43,1647017966164,11/03/2022 16:59:26,6023541,7,41,Agree,statements,47,Rarely,Once or twice a year,27,Female,"Undergraduate degree (BSc, BA)",5,Against,Humans are carnivores,Anti,6,PRO,281,107,Against,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,ITT,1,1
49,1647017966164,11/03/2022 16:59:26,6023541,7,47,Strongly Agree,statements,43,Most months,Most months,28,Female,A levels,5,Against,I like animal products,Anti,7,PRO,257,107,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,1
50,1647017966164,11/03/2022 16:59:26,6023541,7,48,Somewhat Agree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",6,Against,People have eaten meat for a long time,Anti,5,PRO,300,107,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
54,1647017975512,11/03/2022 16:59:35,6023541,7,52,Neither Agree nor Disagree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",5,Against,I want to support traditional practices,Anti,4,PRO,299,107,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
57,1647017988672,11/03/2022 16:59:48,6023541,7,55,Agree,statements,44,Once or twice a year,Rarely,50,Female,"Undergraduate degree (BSc, BA)",5,Against,I don't have my food cupboards set up to be vegan.,Anti,6,PRO,263,107,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Disagree,Disagree,ITT,1,1
58,1647017990893,11/03/2022 16:59:50,6023541,7,56,Agree,statements,43,Most months,Most months,28,Female,A levels,4,Against,my body needs meat,Anti,6,PRO,256,107,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,1
59,1647017995783,11/03/2022 16:59:55,6023541,7,57,Somewhat Agree,statements,49,A few times a year,Once or twice a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,it's too time consuming,Anti,5,PRO,292,107,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Agree,ITT,1,0
63,1647018015147,11/03/2022 17:00:15,6023541,7,61,Strongly Agree,statements,41,Most months,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",5,Against,I don't want to eat only grass.,Anti,7,PRO,245,107,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,1
4,1647017763964,11/03/2022 16:56:03,6023551,7,2,Somewhat Agree,statements,41,Most months,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",4,Against,Meat is important for us and people have been eating it for years.,Anti,5,PRO,244,116,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
6,1647017773405,11/03/2022 16:56:13,6023551,7,4,Strongly Agree,statements,49,A few times a year,Once or twice a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",6,Against,I couldn't give up cheese,Anti,7,PRO,294,116,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Agree,ITT,1,1
7,1647017780262,11/03/2022 16:56:20,6023551,7,5,Somewhat Disagree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",4,Against,I think I can't get enough protein on a vegan diet,Anti,3,PRO,268,116,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
8,1647017782210,11/03/2022 16:56:22,6023551,7,6,Neither Agree nor Disagree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",5,Against,I want to support traditional practices,Anti,4,PRO,299,116,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
11,1647017794577,11/03/2022 16:56:34,6023551,7,9,Somewhat Agree,statements,49,A few times a year,Once or twice a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",4,Against,it's too time consuming,Anti,5,PRO,292,116,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Agree,ITT,1,0
13,1647017802000,11/03/2022 16:56:42,6023551,7,11,Somewhat Disagree,statements,46,Most weeks,Most weeks,25,Female,"Undergraduate degree (BSc, BA)",6,Against,Its too expensive to eat vegan,Anti,3,PRO,276,116,Against,Somewhat Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
14,1647017805971,11/03/2022 16:56:45,6023551,7,12,Somewhat Disagree,statements,48,Most months,Most weeks,27,Male,"Undergraduate degree (BSc, BA)",6,Against,It's expensive to be vegan,Anti,3,PRO,288,116,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,ITT,1,0
15,1647017816271,11/03/2022 16:56:56,6023551,7,13,Strongly Agree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",6,Against,it's easier to eat at a restaurant or buy ready-to-eat food when you are not vegan,Anti,7,PRO,270,116,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
20,1647017843877,11/03/2022 16:57:23,6023551,7,18,Neither Agree nor Disagree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",6,Against,People have eaten meat for a long time,Anti,4,PRO,300,116,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
22,1647017853228,11/03/2022 16:57:33,6023551,7,20,Strongly Agree,statements,46,Most weeks,Most weeks,25,Female,"Undergraduate degree (BSc, BA)",4,Against,Animal products have better flavor,Anti,7,PRO,274,116,Against,Somewhat Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,1
26,1647017873321,11/03/2022 16:57:53,6023551,7,24,Disagree,statements,48,Most months,Most weeks,27,Male,"Undergraduate degree (BSc, BA)",4,Against,Animals are well looked after,Anti,2,PRO,286,116,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,ITT,1,0
27,1647017874587,11/03/2022 16:57:54,6023551,7,25,Disagree,statements,41,Most months,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",6,Against,A vegan diet is tasteless.,Anti,2,PRO,246,116,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
29,1647017881966,11/03/2022 16:58:01,6023551,7,27,Neither Agree nor Disagree,statements,47,Rarely,Once or twice a year,27,Female,"Undergraduate degree (BSc, BA)",5,Against,Humans are carnivores,Anti,4,PRO,281,116,Against,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,ITT,1,0
32,1647017892518,11/03/2022 16:58:12,6023551,7,30,Strongly Disagree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",5,Against,I tried to eat plant based food once and felt sick,Anti,1,PRO,269,116,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
33,1647017894260,11/03/2022 16:58:14,6023551,7,31,Strongly Agree,statements,47,Rarely,Once or twice a year,27,Female,"Undergraduate degree (BSc, BA)",4,Against,I love bacon,Anti,7,PRO,280,116,Against,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,ITT,1,1
34,1647017897047,11/03/2022 16:58:17,6023551,7,32,Strongly Agree,statements,42,Rarely,Most weeks,36,Female,A levels,5,Against,I couldn't possibly live without dairy/eggs/bacon and/or other meat.,Anti,7,PRO,251,116,Against,Disagree,Disagree,Disagree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,ITT,1,1
35,1647017939865,11/03/2022 16:58:59,6023551,7,33,Strongly Disagree,statements,44,Once or twice a year,Rarely,50,Female,"Undergraduate degree (BSc, BA)",6,Against,Other members of my household wouldn't like it.,Anti,1,PRO,264,116,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Disagree,Disagree,ITT,1,0
37,1647017939865,11/03/2022 16:58:59,6023551,7,35,Disagree,statements,48,Most months,Most weeks,27,Male,"Undergraduate degree (BSc, BA)",5,Against,I need meat to survive otherwise I feel hungry,Anti,2,PRO,287,116,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,ITT,1,0
38,1647017939865,11/03/2022 16:58:59,6023551,7,36,Somewhat Disagree,statements,42,Rarely,Most weeks,36,Female,A levels,6,Against,I think it's too extreme and find vegans too preachy.,Anti,3,PRO,252,116,Against,Disagree,Disagree,Disagree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,ITT,1,0
39,1647017939865,11/03/2022 16:58:59,6023551,7,37,Disagree,statements,41,Most months,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",5,Against,I don't want to eat only grass.,Anti,2,PRO,245,116,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
41,1647017940255,11/03/2022 16:59:00,6023551,7,39,Neither Agree nor Disagree,statements,46,Most weeks,Most weeks,25,Female,"Undergraduate degree (BSc, BA)",5,Against,Animals's purpose is to be eaten,Anti,4,PRO,275,116,Against,Somewhat Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
43,1647017940255,11/03/2022 16:59:00,6023551,7,41,Strongly Agree,statements,49,A few times a year,Once or twice a year,26,Female,"Postgraduate degree (MSc, MA, MPhil)",5,Against,but chicken (I like meat),Anti,7,PRO,293,116,Against,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Agree,ITT,1,1
47,1647017958080,11/03/2022 16:59:18,6023551,7,45,Somewhat Agree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",4,Against,I value taste of animal products over morals,Anti,5,PRO,298,116,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
48,1647017959116,11/03/2022 16:59:19,6023551,7,46,Agree,statements,43,Most months,Most months,28,Female,A levels,4,Against,my body needs meat,Anti,6,PRO,256,116,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,1
52,1647017972248,11/03/2022 16:59:32,6023551,7,50,Strongly Agree,statements,43,Most months,Most months,28,Female,A levels,5,Against,I like animal products,Anti,7,PRO,257,116,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,1
53,1647017977113,11/03/2022 16:59:37,6023551,7,51,Strongly Agree,statements,44,Once or twice a year,Rarely,50,Female,"Undergraduate degree (BSc, BA)",4,Against,I wouldn't get enough protein if I was vegan.,Anti,7,PRO,262,116,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Disagree,Disagree,ITT,1,1
54,1647017977865,11/03/2022 16:59:37,6023551,7,52,Disagree,statements,43,Most months,Most months,28,Female,A levels,6,Against,"Habit, tradition, it's always been like this",Anti,2,PRO,258,116,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,ITT,1,0
56,1647017985980,11/03/2022 16:59:45,6023551,7,54,Agree,statements,47,Rarely,Once or twice a year,27,Female,"Undergraduate degree (BSc, BA)",6,Against,I don't understand how much animals suffer,Anti,6,PRO,282,116,Against,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,ITT,1,1
58,1647018001199,11/03/2022 17:00:01,6023551,7,56,Agree,statements,44,Once or twice a year,Rarely,50,Female,"Undergraduate degree (BSc, BA)",5,Against,I don't have my food cupboards set up to be vegan.,Anti,6,PRO,263,116,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Disagree,Disagree,ITT,1,1
62,1647018024956,11/03/2022 17:00:24,6023551,7,60,Agree,statements,42,Rarely,Most weeks,36,Female,A levels,4,Against,"I believe humans are born to eat meat and point to physical features, such as meat.",Anti,6,PRO,250,116,Against,Disagree,Disagree,Disagree,Somewhat Agree,Agree,Somewhat Disagree,Somewhat Agree,ITT,1,1
4,1647017774142,11/03/2022 16:56:14,6023533,7,2,Somewhat Agree,statements,41,Most months,Most weeks,36,Male,"Undergraduate degree (BSc, BA)",6,Against,A vegan diet is tasteless.,Anti,5,PRO,246,100,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,ITT,1,0
6,1647017785632,11/03/2022 16:56:25,6023533,7,4,Strongly Agree,statements,48,Most months,Most weeks,27,Male,"Undergraduate degree (BSc, BA)",6,Against,It's expensive to be vegan,Anti,7,PRO,288,100,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,ITT,1,1
8,1647017794706,11/03/2022 16:56:34,6023533,7,6,Neither Agree nor Disagree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",5,Against,I tried to eat plant based food once and felt sick,Anti,4,PRO,269,100,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,0
10,1647017806330,11/03/2022 16:56:46,6023533,7,8,Neither Agree nor Disagree,statements,48,Most months,Most weeks,27,Male,"Undergraduate degree (BSc, BA)",5,Against,I need meat to survive otherwise I feel hungry,Anti,4,PRO,287,100,Against,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,ITT,1,0
13,1647017821959,11/03/2022 16:57:01,6023533,7,11,Disagree,statements,46,Most weeks,Most weeks,25,Female,"Undergraduate degree (BSc, BA)",5,Against,Animals's purpose is to be eaten,Anti,2,PRO,275,100,Against,Somewhat Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
14,1647017840273,11/03/2022 16:57:20,6023533,7,12,Somewhat Agree,statements,44,Once or twice a year,Rarely,50,Female,"Undergraduate degree (BSc, BA)",4,Against,I wouldn't get enough protein if I was vegan.,Anti,5,PRO,262,100,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Disagree,Disagree,ITT,1,0
15,1647017847541,11/03/2022 16:57:27,6023533,7,13,Neither Agree nor Disagree,statements,46,Most weeks,Most weeks,25,Female,"Undergraduate degree (BSc, BA)",4,Against,Animal products have better flavor,Anti,4,PRO,274,100,Against,Somewhat Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Disagree,ITT,1,0
18,1647017859874,11/03/2022 16:57:39,6023533,7,16,Agree,statements,45,A few times a year,A few times a year,21,Non-binary,"Undergraduate degree (BSc, BA)",4,Against,I think I can't get enough protein on a vegan diet,Anti,6,PRO,268,100,Against,Disagree,Somewhat Disagree,Somewhat Agree,Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,ITT,1,1
20,1647017866642,11/03/2022 16:57:46,6023533,7,18,Somewhat Disagree,statements,44,Once or twice a year,Rarely,50,Female,"Undergraduate degree (BSc, BA)",5,Against,I don't have my food cupboards set up to be vegan.,Anti,3,PRO,263,100,Against,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Disagree,Disagree,ITT,1,0
23,1647017908835,11/03/2022 16:58:28,6023533,7,21,Neither Agree nor Disagree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",4,Against,I value taste of animal products over morals,Anti,4,PRO,298,100,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
28,1647017940427,11/03/2022 16:59:00,6023533,7,26,Agree,statements,47,Rarely,Once or twice a year,27,Female,"Undergraduate degree (BSc, BA)",4,Against,I love bacon,Anti,6,PRO,280,100,Against,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,ITT,1,1
30,1647017943789,11/03/2022 16:59:03,6023533,7,28,Neither Agree nor Disagree,statements,50,A few times a year,Most months,23,Male,"Undergraduate degree (BSc, BA)",6,Against,People have eaten meat for a long time,Anti,4,PRO,300,100,Against,Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,ITT,1,0
