Event.Index,UTC.Timestamp,UTC.Date,Participant.Private.ID,Task.Version,Trial.Number,Response,display,ARGUER_ID,discuss_1,read_1,age,gender,edu,argument_ID,Arg_Position,Arguments,rater_position,response_ratings,Arguer_Position,argument_index,Rater_ID,argument_Position,reasoning_stan,intellectual_stan_1,intellectual_stan_2,intellectual_stan_3,morality_stan_1,morality_stan_2,morality_stan_3,condition,ITT_cond,passedITT
47,1651664345191,04/05/2022 11:39:05,6404921,4,44,Strongly Disagree,statements,47,Rarely,Rarely,31,Female,"Undergraduate degree (BSc, BA)",3,Leave,the EU never really wanted us to be part of it in the first place.,Pro,1,PRO,279,119,For,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
49,1651664352183,04/05/2022 11:39:12,6404921,4,46,Agree,statements,45,Never,Rarely,35,Female,"Undergraduate degree (BSc, BA)",3,Leave,Less immigration or controlled immigration,Pro,6,PRO,267,119,For,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
50,1651664354728,04/05/2022 11:39:14,6404921,4,47,Somewhat Agree,statements,46,Rarely,Never,65,Female,"Undergraduate degree (BSc, BA)",1,Leave,Paying too much to be a member,Pro,5,PRO,271,119,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
51,1651664357221,04/05/2022 11:39:17,6404921,4,48,Agree,statements,44,Rarely,Rarely,40,Female,"Undergraduate degree (BSc, BA)",3,Leave,To help control our own economy and create more job opportunites for our people,Pro,6,PRO,261,119,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
52,1651664360157,04/05/2022 11:39:20,6404921,4,49,Somewhat Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",3,Leave,Interest of British People,Pro,5,PRO,255,119,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
53,1651664362001,04/05/2022 11:39:22,6404921,4,50,Somewhat Agree,statements,41,Never,Never,26,Female,Vocational Training / Apprenticeship,1,Leave,More jobs for British people,Pro,5,PRO,241,119,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
55,1651664367528,04/05/2022 11:39:27,6404921,4,52,Disagree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,To support British Businesses and stop them from paying EU taxes for selling abroad.,Pro,2,PRO,284,119,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
59,1651664379202,04/05/2022 11:39:39,6404921,4,56,Disagree,statements,42,Rarely,Most months,59,Male,GCSEs,1,Leave,Our own laws which had been eroded,Pro,2,PRO,247,119,For,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
60,1651664382718,04/05/2022 11:39:42,6404921,4,57,Disagree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",2,Leave,UK to govern own rules rather than EU rules,Pro,2,PRO,254,119,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
61,1651664384652,04/05/2022 11:39:44,6404921,4,58,Somewhat Agree,statements,46,Rarely,Never,65,Female,"Undergraduate degree (BSc, BA)",3,Leave,Too many restrictions,Pro,5,PRO,273,119,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
62,1651664388160,04/05/2022 11:39:48,6404921,4,59,Disagree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Stop us from paying out lots of money to EU as we paid them a lot and more than some other EU countries.,Pro,2,PRO,285,119,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
63,1651664394415,04/05/2022 11:39:54,6404921,4,60,Disagree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,For our independence and gain some of our powers back.,Pro,2,PRO,283,119,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
64,1651664397242,04/05/2022 11:39:57,6404921,4,61,Somewhat Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",1,Leave,immigration control- being part of EU has made the country over crowded,Pro,5,PRO,253,119,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
65,1651664400402,04/05/2022 11:40:00,6404921,4,62,Disagree,statements,47,Rarely,Rarely,31,Female,"Undergraduate degree (BSc, BA)",1,Leave,The 'pillar' countries of the EU always have more sway than the other members as they have more power and say over things that are to be passed or not,Pro,2,PRO,277,119,For,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
3,1651664551066,04/05/2022 11:42:31,6404989,4,1,Strongly Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",1,Leave,immigration control- being part of EU has made the country over crowded,Pro,7,PRO,253,140,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
4,1651664563872,04/05/2022 11:42:43,6404989,4,2,Somewhat Agree,statements,47,Rarely,Rarely,31,Female,"Undergraduate degree (BSc, BA)",1,Leave,The 'pillar' countries of the EU always have more sway than the other members as they have more power and say over things that are to be passed or not,Pro,5,PRO,277,140,For,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
9,1651664602895,04/05/2022 11:43:22,6404989,4,7,Somewhat Disagree,statements,46,Rarely,Never,65,Female,"Undergraduate degree (BSc, BA)",1,Leave,Paying too much to be a member,Pro,3,PRO,271,140,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
10,1651664609522,04/05/2022 11:43:29,6404989,4,8,Neither Agree nor Disagree,statements,42,Rarely,Most months,59,Male,GCSEs,1,Leave,Our own laws which had been eroded,Pro,4,PRO,247,140,For,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
13,1651664623495,04/05/2022 11:43:43,6404989,4,11,Agree,statements,45,Never,Rarely,35,Female,"Undergraduate degree (BSc, BA)",1,Leave,More control over decisions,Pro,6,PRO,265,140,For,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
14,1651664626671,04/05/2022 11:43:46,6404989,4,12,Strongly Agree,statements,42,Rarely,Most months,59,Male,GCSEs,3,Leave,uncontrolled immigration,Pro,7,PRO,249,140,For,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
20,1651664667960,04/05/2022 11:44:27,6404989,4,18,Somewhat Disagree,statements,46,Rarely,Never,65,Female,"Undergraduate degree (BSc, BA)",2,Leave,Too many rules being imposed,Pro,3,PRO,272,140,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
25,1651664702763,04/05/2022 11:45:02,6404989,4,23,Neither Agree nor Disagree,statements,49,Rarely,Rarely,22,Female,A levels,1,Leave,Voting leave will mean that some products will be cheaper as we will not be importing them from other countries.,Pro,4,PRO,289,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
28,1651664718745,04/05/2022 11:45:18,6404989,4,26,Agree,statements,41,Never,Never,26,Female,Vocational Training / Apprenticeship,1,Leave,More jobs for British people,Pro,6,PRO,241,140,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
29,1651664732254,04/05/2022 11:45:32,6404989,4,27,Neither Agree nor Disagree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,To support British Businesses and stop them from paying EU taxes for selling abroad.,Pro,4,PRO,284,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
30,1651664738255,04/05/2022 11:45:38,6404989,4,28,Strongly Agree,statements,50,Rarely,A few times a year,70,Male,A levels,1,Leave,It would be possible to commence preventing unwanted immigration into the UK. More importantly any immigration could be controlled.,Pro,7,PRO,295,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
32,1651664751339,04/05/2022 11:45:51,6404989,4,30,Neither Agree nor Disagree,statements,46,Rarely,Never,65,Female,"Undergraduate degree (BSc, BA)",3,Leave,Too many restrictions,Pro,4,PRO,273,140,For,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
33,1651664755515,04/05/2022 11:45:55,6404989,4,31,Strongly Agree,statements,45,Never,Rarely,35,Female,"Undergraduate degree (BSc, BA)",3,Leave,Less immigration or controlled immigration,Pro,7,PRO,267,140,For,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
34,1651664761530,04/05/2022 11:46:01,6404989,4,32,Somewhat Agree,statements,41,Never,Never,26,Female,Vocational Training / Apprenticeship,2,Leave,To work on Britain and focus on our country,Pro,5,PRO,242,140,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
35,1651664767651,04/05/2022 11:46:07,6404989,4,33,Somewhat Disagree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",3,Leave,Stop us from paying out lots of money to EU as we paid them a lot and more than some other EU countries.,Pro,3,PRO,285,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
39,1651664785468,04/05/2022 11:46:25,6404989,4,37,Somewhat Agree,statements,41,Never,Never,26,Female,Vocational Training / Apprenticeship,3,Leave,'-To have more control of our laws and regulations and the security of Britain,Pro,5,PRO,243,140,For,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
40,1651664795154,04/05/2022 11:46:35,6404989,4,38,Somewhat Agree,statements,44,Rarely,Rarely,40,Female,"Undergraduate degree (BSc, BA)",3,Leave,To help control our own economy and create more job opportunites for our people,Pro,5,PRO,261,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
43,1651664826256,04/05/2022 11:47:06,6404989,4,41,Somewhat Disagree,statements,50,Rarely,A few times a year,70,Male,A levels,3,Leave,Most importantly it will give the UK the opportunity to make their own laws and not have to abide by those made by the EU and which many do not agree with and more to the point made by an unelected bo,Pro,3,PRO,297,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
44,1651664828895,04/05/2022 11:47:08,6404989,4,42,Agree,statements,42,Rarely,Most months,59,Male,GCSEs,2,Leave,restriction of trade,Pro,6,PRO,248,140,For,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
45,1651664833227,04/05/2022 11:47:13,6404989,4,43,Somewhat Disagree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",1,Leave,For our independence and gain some of our powers back.,Pro,3,PRO,283,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
49,1651664846455,04/05/2022 11:47:26,6404989,4,47,Strongly Agree,statements,44,Rarely,Rarely,40,Female,"Undergraduate degree (BSc, BA)",1,Leave,In order for the UK to regain control over immigration and border control.,Pro,7,PRO,259,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
50,1651664859896,04/05/2022 11:47:39,6404989,4,48,Agree,statements,47,Rarely,Rarely,31,Female,"Undergraduate degree (BSc, BA)",2,Leave,"They always change the goal posts for agreements, e.g. an agreement needs to be made negotiated but they didn't allow any concessions, not budging on any points and saying 'time is running out'",Pro,6,PRO,278,140,For,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
51,1651664863237,04/05/2022 11:47:43,6404989,4,49,Neither Agree nor Disagree,statements,49,Rarely,Rarely,22,Female,A levels,3,Leave,Better for local small businesses,Pro,4,PRO,291,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
52,1651664867855,04/05/2022 11:47:47,6404989,4,50,Somewhat Disagree,statements,47,Rarely,Rarely,31,Female,"Undergraduate degree (BSc, BA)",3,Leave,the EU never really wanted us to be part of it in the first place.,Pro,3,PRO,279,140,For,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
56,1651664880389,04/05/2022 11:48:00,6404989,4,54,Somewhat Disagree,statements,49,Rarely,Rarely,22,Female,A levels,2,Leave,Voting leave will give our nation a sense of independence as a small island.,Pro,3,PRO,290,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
57,1651664888542,04/05/2022 11:48:08,6404989,4,55,Neither Agree nor Disagree,statements,50,Rarely,A few times a year,70,Male,A levels,2,Leave,"The financial benefits of not having to pay huge sums of money into a governing body who are not accountable for their funds and have not had their accounts passed for audit in over twenty years,",Pro,4,PRO,296,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
60,1651664898570,04/05/2022 11:48:18,6404989,4,58,Somewhat Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",2,Leave,UK to govern own rules rather than EU rules,Pro,5,PRO,254,140,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
62,1651664905015,04/05/2022 11:48:25,6404989,4,60,Somewhat Agree,statements,45,Never,Rarely,35,Female,"Undergraduate degree (BSc, BA)",2,Leave,Less interference from the EU.,Pro,5,PRO,266,140,For,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
63,1651664909829,04/05/2022 11:48:29,6404989,4,61,Somewhat Agree,statements,44,Rarely,Rarely,40,Female,"Undergraduate degree (BSc, BA)",2,Leave,To help us control our own money and  support UK based businesses,Pro,5,PRO,260,140,For,Somewhat Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
64,1651664912063,04/05/2022 11:48:32,6404989,4,62,Somewhat Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",3,Leave,Interest of British People,Pro,5,PRO,255,140,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
4,1651664733109,04/05/2022 11:45:33,6405031,4,2,Strongly Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",2,Leave,UK to govern own rules rather than EU rules,Pro,7,PRO,254,158,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
5,1651664737130,04/05/2022 11:45:37,6405031,4,3,Agree,statements,45,Never,Rarely,35,Female,"Undergraduate degree (BSc, BA)",3,Leave,Less immigration or controlled immigration,Pro,6,PRO,267,158,For,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
6,1651664740124,04/05/2022 11:45:40,6405031,4,4,Agree,statements,42,Rarely,Most months,59,Male,GCSEs,1,Leave,Our own laws which had been eroded,Pro,6,PRO,247,158,For,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Baseline,0,NA
7,1651664748258,04/05/2022 11:45:48,6405031,4,5,Somewhat Agree,statements,48,Rarely,Rarely,28,Female,"Postgraduate degree (MSc, MA, MPhil)",2,Leave,To support British Businesses and stop them from paying EU taxes for selling abroad.,Pro,5,PRO,284,158,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Baseline,0,NA
12,1651664782061,04/05/2022 11:46:22,6405031,4,10,Somewhat Agree,statements,49,Rarely,Rarely,22,Female,A levels,1,Leave,Voting leave will mean that some products will be cheaper as we will not be importing them from other countries.,Pro,5,PRO,289,158,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
13,1651664785491,04/05/2022 11:46:25,6405031,4,11,Agree,statements,45,Never,Rarely,35,Female,"Undergraduate degree (BSc, BA)",1,Leave,More control over decisions,Pro,6,PRO,265,158,For,Agree,Somewhat Disagree,Disagree,Somewhat Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
15,1651664803275,04/05/2022 11:46:43,6405031,4,13,Agree,statements,50,Rarely,A few times a year,70,Male,A levels,2,Leave,"The financial benefits of not having to pay huge sums of money into a governing body who are not accountable for their funds and have not had their accounts passed for audit in over twenty years,",Pro,6,PRO,296,158,For,Somewhat Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Baseline,0,NA
16,1651664805313,04/05/2022 11:46:45,6405031,4,14,Agree,statements,43,Rarely,A few times a year,28,Male,"Undergraduate degree (BSc, BA)",3,Leave,Interest of British People,Pro,6,PRO,255,158,For,Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Baseline,0,NA
